r_l	V(vin)	V(vo)	I(RL1)	I(VIN)
4.246195639463211e-03	9.500000e+00	6.371005e-03	1.500403e+00	-1.501464e+00
4.265795188016010e-03	9.500000e+00	6.400411e-03	1.500403e+00	-1.501463e+00
4.285485203974479e-03	9.500000e+00	6.429954e-03	1.500403e+00	-1.501463e+00
4.305266104917191e-03	9.500000e+00	6.459633e-03	1.500403e+00	-1.501463e+00
4.325138310350172e-03	9.500000e+00	6.489449e-03	1.500403e+00	-1.501463e+00
4.345102241715801e-03	9.500000e+00	6.519402e-03	1.500403e+00	-1.501463e+00
4.365158322401745e-03	9.500000e+00	6.549494e-03	1.500402e+00	-1.501463e+00
4.385306977749944e-03	9.500000e+00	6.579725e-03	1.500402e+00	-1.501463e+00
4.405548635065620e-03	9.500000e+00	6.610096e-03	1.500402e+00	-1.501463e+00
4.425883723626354e-03	9.500000e+00	6.640606e-03	1.500402e+00	-1.501463e+00
4.446312674691175e-03	9.500000e+00	6.671257e-03	1.500402e+00	-1.501463e+00
4.466835921509721e-03	9.500000e+00	6.702050e-03	1.500402e+00	-1.501463e+00
4.487453899331411e-03	9.500000e+00	6.732985e-03	1.500402e+00	-1.501463e+00
4.508167045414692e-03	9.500000e+00	6.764063e-03	1.500402e+00	-1.501463e+00
4.528975799036299e-03	9.500000e+00	6.795284e-03	1.500402e+00	-1.501463e+00
4.549880601500579e-03	9.500000e+00	6.826649e-03	1.500402e+00	-1.501463e+00
4.570881896148843e-03	9.500000e+00	6.858159e-03	1.500402e+00	-1.501462e+00
4.591980128368780e-03	9.500000e+00	6.889815e-03	1.500402e+00	-1.501462e+00
4.613175745603888e-03	9.500000e+00	6.921616e-03	1.500402e+00	-1.501462e+00
4.634469197362975e-03	9.500000e+00	6.953564e-03	1.500401e+00	-1.501462e+00
4.655860935229686e-03	9.500000e+00	6.985661e-03	1.500401e+00	-1.501462e+00
4.677351412872078e-03	9.500000e+00	7.017904e-03	1.500401e+00	-1.501462e+00
4.698941086052251e-03	9.500000e+00	7.050297e-03	1.500401e+00	-1.501462e+00
4.720630412636003e-03	9.500000e+00	7.082839e-03	1.500401e+00	-1.501462e+00
4.742419852602545e-03	9.500000e+00	7.115532e-03	1.500401e+00	-1.501462e+00
4.764309868054257e-03	9.500000e+00	7.148376e-03	1.500401e+00	-1.501462e+00
4.786300923226483e-03	9.500000e+00	7.181371e-03	1.500401e+00	-1.501462e+00
4.808393484497387e-03	9.500000e+00	7.214518e-03	1.500401e+00	-1.501462e+00
4.830588020397828e-03	9.500000e+00	7.247818e-03	1.500401e+00	-1.501462e+00
4.852885001621313e-03	9.500000e+00	7.281272e-03	1.500401e+00	-1.501462e+00
4.875284901033967e-03	9.500000e+00	7.314881e-03	1.500401e+00	-1.501462e+00
4.897788193684567e-03	9.500000e+00	7.348644e-03	1.500401e+00	-1.501461e+00
4.920395356814614e-03	9.500000e+00	7.382564e-03	1.500401e+00	-1.501461e+00
4.943106869868460e-03	9.500000e+00	7.416639e-03	1.500400e+00	-1.501461e+00
4.965923214503468e-03	9.500000e+00	7.450873e-03	1.500400e+00	-1.501461e+00
4.988844874600230e-03	9.500000e+00	7.485264e-03	1.500400e+00	-1.501461e+00
5.011872336272831e-03	9.500000e+00	7.519814e-03	1.500400e+00	-1.501461e+00
5.035006087879157e-03	9.500000e+00	7.554524e-03	1.500400e+00	-1.501461e+00
5.058246620031250e-03	9.500000e+00	7.589393e-03	1.500400e+00	-1.501461e+00
5.081594425605716e-03	9.500000e+00	7.624424e-03	1.500400e+00	-1.501461e+00
5.105049999754174e-03	9.500000e+00	7.659616e-03	1.500400e+00	-1.501461e+00
5.128613839913761e-03	9.500000e+00	7.694971e-03	1.500400e+00	-1.501461e+00
5.152286445817678e-03	9.500000e+00	7.730489e-03	1.500400e+00	-1.501461e+00
5.176068319505791e-03	9.500000e+00	7.766171e-03	1.500400e+00	-1.501461e+00
5.199959965335275e-03	9.500000e+00	7.802017e-03	1.500399e+00	-1.501460e+00
5.223961889991313e-03	9.500000e+00	7.838029e-03	1.500399e+00	-1.501460e+00
5.248074602497843e-03	9.500000e+00	7.874208e-03	1.500399e+00	-1.501460e+00
5.272298614228345e-03	9.500000e+00	7.910553e-03	1.500399e+00	-1.501460e+00
5.296634438916696e-03	9.500000e+00	7.947066e-03	1.500399e+00	-1.501460e+00
5.321082592668061e-03	9.500000e+00	7.983748e-03	1.500399e+00	-1.501460e+00
5.345643593969837e-03	9.500000e+00	8.020598e-03	1.500399e+00	-1.501460e+00
5.370317963702648e-03	9.500000e+00	8.057619e-03	1.500399e+00	-1.501460e+00
5.395106225151399e-03	9.500000e+00	8.094811e-03	1.500399e+00	-1.501460e+00
5.420008904016361e-03	9.500000e+00	8.132175e-03	1.500399e+00	-1.501460e+00
5.445026528424335e-03	9.500000e+00	8.169711e-03	1.500399e+00	-1.501460e+00
5.470159628939841e-03	9.500000e+00	8.207420e-03	1.500399e+00	-1.501460e+00
5.495408738576371e-03	9.500000e+00	8.245303e-03	1.500399e+00	-1.501459e+00
5.520774392807700e-03	9.500000e+00	8.283361e-03	1.500398e+00	-1.501459e+00
5.546257129579234e-03	9.500000e+00	8.321594e-03	1.500398e+00	-1.501459e+00
5.571857489319426e-03	9.500000e+00	8.360005e-03	1.500398e+00	-1.501459e+00
5.597576014951230e-03	9.500000e+00	8.398592e-03	1.500398e+00	-1.501459e+00
5.623413251903621e-03	9.500000e+00	8.437358e-03	1.500398e+00	-1.501459e+00
5.649369748123157e-03	9.500000e+00	8.476303e-03	1.500398e+00	-1.501459e+00
5.675446054085603e-03	9.500000e+00	8.515427e-03	1.500398e+00	-1.501459e+00
5.701642722807608e-03	9.500000e+00	8.554731e-03	1.500398e+00	-1.501459e+00
5.727960309858426e-03	9.500000e+00	8.594218e-03	1.500398e+00	-1.501459e+00
5.754399373371704e-03	9.500000e+00	8.633886e-03	1.500398e+00	-1.501459e+00
5.780960474057317e-03	9.500000e+00	8.673739e-03	1.500397e+00	-1.501459e+00
5.807644175213257e-03	9.500000e+00	8.713774e-03	1.500397e+00	-1.501458e+00
5.834451042737585e-03	9.500000e+00	8.753994e-03	1.500397e+00	-1.501458e+00
5.861381645140426e-03	9.500000e+00	8.794401e-03	1.500397e+00	-1.501458e+00
5.888436553556030e-03	9.500000e+00	8.834993e-03	1.500397e+00	-1.501458e+00
5.915616341754881e-03	9.500000e+00	8.875773e-03	1.500397e+00	-1.501458e+00
5.942921586155868e-03	9.500000e+00	8.916741e-03	1.500397e+00	-1.501458e+00
5.970352865838511e-03	9.500000e+00	8.957898e-03	1.500397e+00	-1.501458e+00
5.997910762555238e-03	9.500000e+00	8.999245e-03	1.500397e+00	-1.501458e+00
6.025595860743723e-03	9.500000e+00	9.040783e-03	1.500397e+00	-1.501458e+00
6.053408747539281e-03	9.500000e+00	9.082513e-03	1.500396e+00	-1.501458e+00
6.081350012787326e-03	9.500000e+00	9.124435e-03	1.500396e+00	-1.501458e+00
6.109420249055869e-03	9.500000e+00	9.166552e-03	1.500396e+00	-1.501457e+00
6.137620051648091e-03	9.500000e+00	9.208862e-03	1.500396e+00	-1.501457e+00
6.165950018614971e-03	9.500000e+00	9.251367e-03	1.500396e+00	-1.501457e+00
6.194410750767966e-03	9.500000e+00	9.294069e-03	1.500396e+00	-1.501457e+00
6.223002851691747e-03	9.500000e+00	9.336968e-03	1.500396e+00	-1.501457e+00
6.251726927757012e-03	9.500000e+00	9.380065e-03	1.500396e+00	-1.501457e+00
6.280583588133334e-03	9.500000e+00	9.423360e-03	1.500396e+00	-1.501457e+00
6.309573444802088e-03	9.500000e+00	9.466856e-03	1.500396e+00	-1.501457e+00
6.338697112569426e-03	9.500000e+00	9.510553e-03	1.500395e+00	-1.501457e+00
6.367955209079316e-03	9.500000e+00	9.554450e-03	1.500395e+00	-1.501457e+00
6.397348354826640e-03	9.500000e+00	9.598551e-03	1.500395e+00	-1.501456e+00
6.426877173170357e-03	9.500000e+00	9.642855e-03	1.500395e+00	-1.501456e+00
6.456542290346716e-03	9.500000e+00	9.687364e-03	1.500395e+00	-1.501456e+00
6.486344335482547e-03	9.500000e+00	9.732078e-03	1.500395e+00	-1.501456e+00
6.516283940608590e-03	9.500000e+00	9.776998e-03	1.500395e+00	-1.501456e+00
6.546361740672914e-03	9.500000e+00	9.822126e-03	1.500395e+00	-1.501456e+00
6.576578373554370e-03	9.500000e+00	9.867463e-03	1.500395e+00	-1.501456e+00
6.606934480076127e-03	9.500000e+00	9.913009e-03	1.500394e+00	-1.501456e+00
6.637430704019257e-03	9.500000e+00	9.958764e-03	1.500394e+00	-1.501456e+00
6.668067692136390e-03	9.500000e+00	1.000473e-02	1.500394e+00	-1.501456e+00
6.698846094165435e-03	9.500000e+00	1.005091e-02	1.500394e+00	-1.501456e+00
6.729766562843350e-03	9.500000e+00	1.009730e-02	1.500394e+00	-1.501455e+00
6.760829753919991e-03	9.500000e+00	1.014391e-02	1.500394e+00	-1.501455e+00
6.792036326172020e-03	9.500000e+00	1.019073e-02	1.500394e+00	-1.501455e+00
6.823386941416872e-03	9.500000e+00	1.023777e-02	1.500394e+00	-1.501455e+00
6.854882264526792e-03	9.500000e+00	1.028502e-02	1.500394e+00	-1.501455e+00
6.886522963442939e-03	9.500000e+00	1.033249e-02	1.500394e+00	-1.501455e+00
6.918309709189544e-03	9.500000e+00	1.038019e-02	1.500393e+00	-1.501455e+00
6.950243175888148e-03	9.500000e+00	1.042810e-02	1.500393e+00	-1.501455e+00
6.982324040771895e-03	9.500000e+00	1.047623e-02	1.500393e+00	-1.501455e+00
7.014552984199895e-03	9.500000e+00	1.052459e-02	1.500393e+00	-1.501454e+00
7.046930689671653e-03	9.500000e+00	1.057317e-02	1.500393e+00	-1.501454e+00
7.079457843841564e-03	9.500000e+00	1.062197e-02	1.500393e+00	-1.501454e+00
7.112135136533478e-03	9.500000e+00	1.067100e-02	1.500393e+00	-1.501454e+00
7.144963260755321e-03	9.500000e+00	1.072025e-02	1.500393e+00	-1.501454e+00
7.177942912713807e-03	9.500000e+00	1.076973e-02	1.500392e+00	-1.501454e+00
7.211074791829186e-03	9.500000e+00	1.081944e-02	1.500392e+00	-1.501454e+00
7.244359600750093e-03	9.500000e+00	1.086938e-02	1.500392e+00	-1.501454e+00
7.277798045368434e-03	9.500000e+00	1.091955e-02	1.500392e+00	-1.501454e+00
7.311390834834369e-03	9.500000e+00	1.096995e-02	1.500392e+00	-1.501454e+00
7.345138681571346e-03	9.500000e+00	1.102059e-02	1.500392e+00	-1.501453e+00
7.379042301291207e-03	9.500000e+00	1.107145e-02	1.500392e+00	-1.501453e+00
7.413102413009374e-03	9.500000e+00	1.112256e-02	1.500392e+00	-1.501453e+00
7.447319739060091e-03	9.500000e+00	1.117390e-02	1.500391e+00	-1.501453e+00
7.481695005111745e-03	9.500000e+00	1.122547e-02	1.500391e+00	-1.501453e+00
7.516228940182257e-03	9.500000e+00	1.127728e-02	1.500391e+00	-1.501453e+00
7.550922276654544e-03	9.500000e+00	1.132934e-02	1.500391e+00	-1.501453e+00
7.585775750292044e-03	9.500000e+00	1.138163e-02	1.500391e+00	-1.501453e+00
7.620790100254327e-03	9.500000e+00	1.143416e-02	1.500391e+00	-1.501453e+00
7.655966069112772e-03	9.500000e+00	1.148694e-02	1.500391e+00	-1.501452e+00
7.691304402866307e-03	9.500000e+00	1.153996e-02	1.500391e+00	-1.501452e+00
7.726805850957234e-03	9.500000e+00	1.159323e-02	1.500391e+00	-1.501452e+00
7.762471166287131e-03	9.500000e+00	1.164674e-02	1.500390e+00	-1.501452e+00
7.798301105232801e-03	9.500000e+00	1.170050e-02	1.500390e+00	-1.501452e+00
7.834296427662334e-03	9.500000e+00	1.175450e-02	1.500390e+00	-1.501452e+00
7.870457896951203e-03	9.500000e+00	1.180876e-02	1.500390e+00	-1.501452e+00
7.906786279998470e-03	9.500000e+00	1.186326e-02	1.500390e+00	-1.501452e+00
7.943282347243036e-03	9.500000e+00	1.191802e-02	1.500390e+00	-1.501451e+00
7.979946872679987e-03	9.500000e+00	1.197303e-02	1.500390e+00	-1.501451e+00
8.016780633877015e-03	9.500000e+00	1.202829e-02	1.500389e+00	-1.501451e+00
8.053784411990892e-03	9.500000e+00	1.208381e-02	1.500389e+00	-1.501451e+00
8.090958991784050e-03	9.500000e+00	1.213959e-02	1.500389e+00	-1.501451e+00
8.128305161641220e-03	9.500000e+00	1.219562e-02	1.500389e+00	-1.501451e+00
8.165823713586153e-03	9.500000e+00	1.225191e-02	1.500389e+00	-1.501451e+00
8.203515443298413e-03	9.500000e+00	1.230846e-02	1.500389e+00	-1.501451e+00
8.241381150130256e-03	9.500000e+00	1.236528e-02	1.500389e+00	-1.501451e+00
8.279421637123576e-03	9.500000e+00	1.242235e-02	1.500389e+00	-1.501450e+00
8.317637711026945e-03	9.500000e+00	1.247969e-02	1.500388e+00	-1.501450e+00
8.356030182312717e-03	9.500000e+00	1.253729e-02	1.500388e+00	-1.501450e+00
8.394599865194212e-03	9.500000e+00	1.259516e-02	1.500388e+00	-1.501450e+00
8.433347577642995e-03	9.500000e+00	1.265329e-02	1.500388e+00	-1.501450e+00
8.472274141406206e-03	9.500000e+00	1.271170e-02	1.500388e+00	-1.501450e+00
8.511380382024009e-03	9.500000e+00	1.277037e-02	1.500388e+00	-1.501450e+00
8.550667128847078e-03	9.500000e+00	1.282931e-02	1.500388e+00	-1.501449e+00
8.590135215054204e-03	9.500000e+00	1.288853e-02	1.500387e+00	-1.501449e+00
8.629785477669951e-03	9.500000e+00	1.294802e-02	1.500387e+00	-1.501449e+00
8.669618757582416e-03	9.500000e+00	1.300779e-02	1.500387e+00	-1.501449e+00
8.709635899561060e-03	9.500000e+00	1.306782e-02	1.500387e+00	-1.501449e+00
8.749837752274614e-03	9.500000e+00	1.312814e-02	1.500387e+00	-1.501449e+00
8.790225168309100e-03	9.500000e+00	1.318874e-02	1.500387e+00	-1.501449e+00
8.830799004185885e-03	9.500000e+00	1.324961e-02	1.500387e+00	-1.501449e+00
8.871560120379868e-03	9.500000e+00	1.331077e-02	1.500386e+00	-1.501449e+00
8.912509381337716e-03	9.500000e+00	1.337221e-02	1.500386e+00	-1.501448e+00
8.953647655496201e-03	9.500000e+00	1.343393e-02	1.500386e+00	-1.501448e+00
8.994975815300617e-03	9.500000e+00	1.349594e-02	1.500386e+00	-1.501448e+00
9.036494737223282e-03	9.500000e+00	1.355823e-02	1.500386e+00	-1.501448e+00
9.078205301782126e-03	9.500000e+00	1.362081e-02	1.500386e+00	-1.501448e+00
9.120108393559367e-03	9.500000e+00	1.368368e-02	1.500386e+00	-1.501448e+00
9.162204901220269e-03	9.500000e+00	1.374684e-02	1.500385e+00	-1.501448e+00
9.204495717531985e-03	9.500000e+00	1.381029e-02	1.500385e+00	-1.501447e+00
9.246981739382501e-03	9.500000e+00	1.387403e-02	1.500385e+00	-1.501447e+00
9.289663867799641e-03	9.500000e+00	1.393807e-02	1.500385e+00	-1.501447e+00
9.332543007970189e-03	9.500000e+00	1.400241e-02	1.500385e+00	-1.501447e+00
9.375620069259084e-03	9.500000e+00	1.406704e-02	1.500385e+00	-1.501447e+00
9.418895965228696e-03	9.500000e+00	1.413197e-02	1.500385e+00	-1.501447e+00
9.462371613658215e-03	9.500000e+00	1.419719e-02	1.500384e+00	-1.501447e+00
9.506047936563101e-03	9.500000e+00	1.426272e-02	1.500384e+00	-1.501446e+00
9.549925860214649e-03	9.500000e+00	1.432856e-02	1.500384e+00	-1.501446e+00
9.594006315159621e-03	9.500000e+00	1.439469e-02	1.500384e+00	-1.501446e+00
9.638290236239999e-03	9.500000e+00	1.446113e-02	1.500384e+00	-1.501446e+00
9.682778562612786e-03	9.500000e+00	1.452788e-02	1.500384e+00	-1.501446e+00
9.727472237769947e-03	9.500000e+00	1.459494e-02	1.500383e+00	-1.501446e+00
9.772372209558405e-03	9.500000e+00	1.466230e-02	1.500383e+00	-1.501446e+00
9.817479430200145e-03	9.500000e+00	1.472998e-02	1.500383e+00	-1.501445e+00
9.862794856312408e-03	9.500000e+00	1.479797e-02	1.500383e+00	-1.501445e+00
9.908319448927980e-03	9.500000e+00	1.486627e-02	1.500383e+00	-1.501445e+00
9.954054173515577e-03	9.500000e+00	1.493489e-02	1.500383e+00	-1.501445e+00
1.000000000000031e-02	9.500000e+00	1.500382e-02	1.500382e+00	-1.501445e+00
1.004615790278426e-02	9.500000e+00	1.507308e-02	1.500382e+00	-1.501445e+00
1.009252886076716e-02	9.500000e+00	1.514265e-02	1.500382e+00	-1.501444e+00
1.013911385736711e-02	9.500000e+00	1.521254e-02	1.500382e+00	-1.501444e+00
1.018591388054149e-02	9.500000e+00	1.528276e-02	1.500382e+00	-1.501444e+00
1.023292992280786e-02	9.500000e+00	1.535330e-02	1.500382e+00	-1.501444e+00
1.028016298126506e-02	9.500000e+00	1.542417e-02	1.500381e+00	-1.501444e+00
1.032761405761430e-02	9.500000e+00	1.549536e-02	1.500381e+00	-1.501444e+00
1.037528415818045e-02	9.500000e+00	1.556688e-02	1.500381e+00	-1.501444e+00
1.042317429393337e-02	9.500000e+00	1.563873e-02	1.500381e+00	-1.501443e+00
1.047128548050933e-02	9.500000e+00	1.571091e-02	1.500381e+00	-1.501443e+00
1.051961873823256e-02	9.500000e+00	1.578343e-02	1.500381e+00	-1.501443e+00
1.056817509213692e-02	9.500000e+00	1.585628e-02	1.500380e+00	-1.501443e+00
1.061695557198758e-02	9.500000e+00	1.592947e-02	1.500380e+00	-1.501443e+00
1.066596121230292e-02	9.500000e+00	1.600300e-02	1.500380e+00	-1.501443e+00
1.071519305237640e-02	9.500000e+00	1.607686e-02	1.500380e+00	-1.501442e+00
1.076465213629869e-02	9.500000e+00	1.615107e-02	1.500380e+00	-1.501442e+00
1.081433951297973e-02	9.500000e+00	1.622561e-02	1.500380e+00	-1.501442e+00
1.086425623617100e-02	9.500000e+00	1.630051e-02	1.500379e+00	-1.501442e+00
1.091440336448791e-02	9.500000e+00	1.637574e-02	1.500379e+00	-1.501442e+00
1.096478196143220e-02	9.500000e+00	1.645133e-02	1.500379e+00	-1.501442e+00
1.101539309541450e-02	9.500000e+00	1.652726e-02	1.500379e+00	-1.501441e+00
1.106623783977702e-02	9.500000e+00	1.660355e-02	1.500379e+00	-1.501441e+00
1.111731727281627e-02	9.500000e+00	1.668018e-02	1.500378e+00	-1.501441e+00
1.116863247780597e-02	9.500000e+00	1.675717e-02	1.500378e+00	-1.501441e+00
1.122018454302000e-02	9.500000e+00	1.683452e-02	1.500378e+00	-1.501441e+00
1.127197456175547e-02	9.500000e+00	1.691222e-02	1.500378e+00	-1.501441e+00
1.132400363235594e-02	9.500000e+00	1.699028e-02	1.500378e+00	-1.501441e+00
1.137627285823468e-02	9.500000e+00	1.706870e-02	1.500378e+00	-1.501440e+00
1.142878334789809e-02	9.500000e+00	1.714749e-02	1.500377e+00	-1.501440e+00
1.148153621496920e-02	9.500000e+00	1.722663e-02	1.500377e+00	-1.501440e+00
1.153453257821130e-02	9.500000e+00	1.730615e-02	1.500377e+00	-1.501440e+00
1.158777356155164e-02	9.500000e+00	1.738603e-02	1.500377e+00	-1.501440e+00
1.164126029410530e-02	9.500000e+00	1.746628e-02	1.500377e+00	-1.501439e+00
1.169499391019910e-02	9.500000e+00	1.754689e-02	1.500376e+00	-1.501439e+00
1.174897554939568e-02	9.500000e+00	1.762788e-02	1.500376e+00	-1.501439e+00
1.180320635651769e-02	9.500000e+00	1.770925e-02	1.500376e+00	-1.501439e+00
1.185768748167199e-02	9.500000e+00	1.779099e-02	1.500376e+00	-1.501439e+00
1.191242008027414e-02	9.500000e+00	1.787310e-02	1.500376e+00	-1.501439e+00
1.196740531307283e-02	9.500000e+00	1.795560e-02	1.500376e+00	-1.501438e+00
1.202264434617453e-02	9.500000e+00	1.803848e-02	1.500375e+00	-1.501438e+00
1.207813835106820e-02	9.500000e+00	1.812174e-02	1.500375e+00	-1.501438e+00
1.213388850465018e-02	9.500000e+00	1.820538e-02	1.500375e+00	-1.501438e+00
1.218989598924907e-02	9.500000e+00	1.828941e-02	1.500375e+00	-1.501438e+00
1.224616199265090e-02	9.500000e+00	1.837383e-02	1.500374e+00	-1.501437e+00
1.230268770812423e-02	9.500000e+00	1.845864e-02	1.500374e+00	-1.501437e+00
1.235947433444552e-02	9.500000e+00	1.854383e-02	1.500374e+00	-1.501437e+00
1.241652307592453e-02	9.500000e+00	1.862943e-02	1.500374e+00	-1.501437e+00
1.247383514242985e-02	9.500000e+00	1.871541e-02	1.500374e+00	-1.501437e+00
1.253141174941458e-02	9.500000e+00	1.880180e-02	1.500373e+00	-1.501437e+00
1.258925411794210e-02	9.500000e+00	1.888858e-02	1.500373e+00	-1.501436e+00
1.264736347471194e-02	9.500000e+00	1.897576e-02	1.500373e+00	-1.501436e+00
1.270574105208585e-02	9.500000e+00	1.906335e-02	1.500373e+00	-1.501436e+00
1.276438808811387e-02	9.500000e+00	1.915134e-02	1.500373e+00	-1.501436e+00
1.282330582656065e-02	9.500000e+00	1.923973e-02	1.500372e+00	-1.501436e+00
1.288249551693178e-02	9.500000e+00	1.932854e-02	1.500372e+00	-1.501435e+00
1.294195841450030e-02	9.500000e+00	1.941775e-02	1.500372e+00	-1.501435e+00
1.300169578033335e-02	9.500000e+00	1.950738e-02	1.500372e+00	-1.501435e+00
1.306170888131887e-02	9.500000e+00	1.959742e-02	1.500372e+00	-1.501435e+00
1.312199899019248e-02	9.500000e+00	1.968787e-02	1.500371e+00	-1.501435e+00
1.318256738556453e-02	9.500000e+00	1.977874e-02	1.500371e+00	-1.501434e+00
1.324341535194710e-02	9.500000e+00	1.987004e-02	1.500371e+00	-1.501434e+00
1.330454417978137e-02	9.500000e+00	1.996175e-02	1.500371e+00	-1.501434e+00
1.336595516546489e-02	9.500000e+00	2.005388e-02	1.500371e+00	-1.501434e+00
1.342764961137911e-02	9.500000e+00	2.014645e-02	1.500370e+00	-1.501434e+00
1.348962882591701e-02	9.500000e+00	2.023944e-02	1.500370e+00	-1.501433e+00
1.355189412351083e-02	9.500000e+00	2.033285e-02	1.500370e+00	-1.501433e+00
1.361444682465997e-02	9.500000e+00	2.042670e-02	1.500370e+00	-1.501433e+00
1.367728825595897e-02	9.500000e+00	2.052099e-02	1.500369e+00	-1.501433e+00
1.374041975012563e-02	9.500000e+00	2.061570e-02	1.500369e+00	-1.501433e+00
1.380384264602933e-02	9.500000e+00	2.071086e-02	1.500369e+00	-1.501432e+00
1.386755828871937e-02	9.500000e+00	2.080645e-02	1.500369e+00	-1.501432e+00
1.393156802945352e-02	9.500000e+00	2.090248e-02	1.500368e+00	-1.501432e+00
1.399587322572667e-02	9.500000e+00	2.099896e-02	1.500368e+00	-1.501432e+00
1.406047524129964e-02	9.500000e+00	2.109589e-02	1.500368e+00	-1.501432e+00
1.412537544622804e-02	9.500000e+00	2.119326e-02	1.500368e+00	-1.501431e+00
1.419057521689143e-02	9.500000e+00	2.129108e-02	1.500368e+00	-1.501431e+00
1.425607593602239e-02	9.500000e+00	2.138935e-02	1.500367e+00	-1.501431e+00
1.432187899273595e-02	9.500000e+00	2.148808e-02	1.500367e+00	-1.501431e+00
1.438798578255897e-02	9.500000e+00	2.158726e-02	1.500367e+00	-1.501431e+00
1.445439770745979e-02	9.500000e+00	2.168689e-02	1.500367e+00	-1.501430e+00
1.452111617587794e-02	9.500000e+00	2.178700e-02	1.500366e+00	-1.501430e+00
1.458814260275401e-02	9.500000e+00	2.188756e-02	1.500366e+00	-1.501430e+00
1.465547840955964e-02	9.500000e+00	2.198858e-02	1.500366e+00	-1.501430e+00
1.472312502432772e-02	9.500000e+00	2.209007e-02	1.500366e+00	-1.501429e+00
1.479108388168261e-02	9.500000e+00	2.219203e-02	1.500365e+00	-1.501429e+00
1.485935642287061e-02	9.500000e+00	2.229446e-02	1.500365e+00	-1.501429e+00
1.492794409579050e-02	9.500000e+00	2.239736e-02	1.500365e+00	-1.501429e+00
1.499684835502428e-02	9.500000e+00	2.250074e-02	1.500365e+00	-1.501428e+00
1.506607066186797e-02	9.500000e+00	2.260460e-02	1.500364e+00	-1.501428e+00
1.513561248436263e-02	9.500000e+00	2.270893e-02	1.500364e+00	-1.501428e+00
1.520547529732551e-02	9.500000e+00	2.281375e-02	1.500364e+00	-1.501428e+00
