r_l	V(vo)	I(RL1)
4.613175745604599e+02	5.011670e+00	1.086382e-02
4.634469197363689e+02	5.011670e+00	1.081390e-02
4.655860935230402e+02	5.011671e+00	1.076422e-02
4.677351412872799e+02	5.011672e+00	1.071476e-02
4.698941086052975e+02	5.011672e+00	1.066553e-02
4.720630412636730e+02	5.011673e+00	1.061653e-02
4.742419852603276e+02	5.011673e+00	1.056776e-02
4.764309868054990e+02	5.011674e+00	1.051920e-02
4.786300923227221e+02	5.011674e+00	1.047087e-02
4.808393484498127e+02	5.011675e+00	1.042276e-02
4.830588020398572e+02	5.011676e+00	1.037488e-02
4.852885001622060e+02	5.011676e+00	1.032721e-02
4.875284901034718e+02	5.011677e+00	1.027976e-02
4.897788193685320e+02	5.011678e+00	1.023253e-02
4.920395356815372e+02	5.011678e+00	1.018552e-02
4.943106869869221e+02	5.011679e+00	1.013872e-02
4.965923214504232e+02	5.011680e+00	1.009214e-02
4.988844874600998e+02	5.011680e+00	1.004577e-02
5.011872336273603e+02	5.011681e+00	9.999618e-03
5.035006087879932e+02	5.011682e+00	9.953675e-03
5.058246620032029e+02	5.011682e+00	9.907943e-03
5.081594425606498e+02	5.011683e+00	9.862421e-03
5.105049999754960e+02	5.011683e+00	9.817109e-03
5.128613839914550e+02	5.011684e+00	9.772005e-03
5.152286445818471e+02	5.011684e+00	9.727107e-03
5.176068319506587e+02	5.011685e+00	9.682417e-03
5.199959965336076e+02	5.011685e+00	9.637931e-03
5.223961889992117e+02	5.011686e+00	9.593650e-03
5.248074602498651e+02	5.011687e+00	9.549572e-03
5.272298614229156e+02	5.011687e+00	9.505698e-03
5.296634438917513e+02	5.011688e+00	9.462023e-03
5.321082592668880e+02	5.011689e+00	9.418551e-03
5.345643593970659e+02	5.011689e+00	9.375277e-03
5.370317963703475e+02	5.011690e+00	9.332203e-03
5.395106225152228e+02	5.011690e+00	9.289326e-03
5.420008904017196e+02	5.011691e+00	9.246646e-03
5.445026528425174e+02	5.011692e+00	9.204163e-03
5.470159628940683e+02	5.011692e+00	9.161876e-03
5.495408738577217e+02	5.011693e+00	9.119782e-03
5.520774392808551e+02	5.011693e+00	9.077881e-03
5.546257129580089e+02	5.011693e+00	9.036172e-03
5.571857489320284e+02	5.011694e+00	8.994657e-03
5.597576014952093e+02	5.011695e+00	8.953330e-03
5.623413251904486e+02	5.011695e+00	8.912195e-03
5.649369748124026e+02	5.011696e+00	8.871248e-03
5.675446054086477e+02	5.011696e+00	8.830489e-03
5.701642722808486e+02	5.011697e+00	8.789917e-03
5.727960309859309e+02	5.011698e+00	8.749533e-03
5.754399373372590e+02	5.011698e+00	8.709333e-03
5.780960474058207e+02	5.011699e+00	8.669319e-03
5.807644175214152e+02	5.011699e+00	8.629488e-03
5.834451042738484e+02	5.011700e+00	8.589840e-03
5.861381645141329e+02	5.011700e+00	8.550374e-03
5.888436553556936e+02	5.011701e+00	8.511089e-03
5.915616341755791e+02	5.011702e+00	8.471985e-03
5.942921586156783e+02	5.011702e+00	8.433061e-03
5.970352865839430e+02	5.011703e+00	8.394315e-03
5.997910762556162e+02	5.011703e+00	8.355748e-03
6.025595860744650e+02	5.011703e+00	8.317358e-03
6.053408747540215e+02	5.011704e+00	8.279144e-03
6.081350012788263e+02	5.011704e+00	8.241105e-03
6.109420249056809e+02	5.011705e+00	8.203242e-03
6.137620051649036e+02	5.011705e+00	8.165552e-03
6.165950018615921e+02	5.011706e+00	8.128036e-03
6.194410750768919e+02	5.011707e+00	8.090692e-03
6.223002851692705e+02	5.011707e+00	8.053519e-03
6.251726927757975e+02	5.011708e+00	8.016517e-03
6.280583588134301e+02	5.011708e+00	7.979685e-03
6.309573444803059e+02	5.011709e+00	7.943023e-03
6.338697112570402e+02	5.011709e+00	7.906529e-03
6.367955209080296e+02	5.011710e+00	7.870203e-03
6.397348354827626e+02	5.011710e+00	7.834043e-03
6.426877173171346e+02	5.011711e+00	7.798050e-03
6.456542290347711e+02	5.011711e+00	7.762222e-03
6.486344335483545e+02	5.011712e+00	7.726558e-03
6.516283940609594e+02	5.011712e+00	7.691059e-03
6.546361740673923e+02	5.011713e+00	7.655722e-03
6.576578373555383e+02	5.011713e+00	7.620548e-03
6.606934480077144e+02	5.011714e+00	7.585536e-03
6.637430704020278e+02	5.011714e+00	7.550684e-03
6.668067692137417e+02	5.011715e+00	7.515993e-03
6.698846094166466e+02	5.011715e+00	7.481460e-03
6.729766562844386e+02	5.011716e+00	7.447087e-03
6.760829753921032e+02	5.011716e+00	7.412871e-03
6.792036326173065e+02	5.011717e+00	7.378813e-03
6.823386941417923e+02	5.011717e+00	7.344911e-03
6.854882264527847e+02	5.011718e+00	7.311165e-03
6.886522963443999e+02	5.011718e+00	7.277574e-03
6.918309709190609e+02	5.011719e+00	7.244138e-03
6.950243175889219e+02	5.011719e+00	7.210854e-03
6.982324040772971e+02	5.011720e+00	7.177724e-03
7.014552984200976e+02	5.011720e+00	7.144746e-03
7.046930689672738e+02	5.011721e+00	7.111920e-03
7.079457843842655e+02	5.011721e+00	7.079244e-03
7.112135136534572e+02	5.011722e+00	7.046719e-03
7.144963260756422e+02	5.011722e+00	7.014343e-03
7.177942912714913e+02	5.011723e+00	6.982115e-03
7.211074791830298e+02	5.011723e+00	6.950036e-03
7.244359600751208e+02	5.011724e+00	6.918104e-03
7.277798045369555e+02	5.011724e+00	6.886319e-03
7.311390834835496e+02	5.011724e+00	6.854679e-03
7.345138681572477e+02	5.011724e+00	6.823186e-03
7.379042301292343e+02	5.011725e+00	6.791837e-03
7.413102413010516e+02	5.011725e+00	6.760632e-03
7.447319739061238e+02	5.011726e+00	6.729570e-03
7.481695005112897e+02	5.011726e+00	6.698651e-03
7.516228940183414e+02	5.011727e+00	6.667874e-03
7.550922276655706e+02	5.011727e+00	6.637239e-03
7.585775750293211e+02	5.011728e+00	6.606744e-03
7.620790100255500e+02	5.011728e+00	6.576390e-03
7.655966069113952e+02	5.011729e+00	6.546174e-03
7.691304402867490e+02	5.011729e+00	6.516098e-03
7.726805850958425e+02	5.011730e+00	6.486160e-03
7.762471166288326e+02	5.011730e+00	6.456359e-03
7.798301105234002e+02	5.011731e+00	6.426695e-03
7.834296427663540e+02	5.011731e+00	6.397168e-03
7.870457896952415e+02	5.011731e+00	6.367776e-03
7.906786279999687e+02	5.011732e+00	6.338520e-03
7.943282347244259e+02	5.011732e+00	6.309397e-03
7.979946872681217e+02	5.011733e+00	6.280409e-03
8.016780633878250e+02	5.011733e+00	6.251553e-03
8.053784411992132e+02	5.011734e+00	6.222831e-03
8.090958991785295e+02	5.011734e+00	6.194239e-03
8.128305161642472e+02	5.011734e+00	6.165780e-03
8.165823713587411e+02	5.011735e+00	6.137452e-03
8.203515443299677e+02	5.011735e+00	6.109253e-03
8.241381150131524e+02	5.011735e+00	6.081184e-03
8.279421637124851e+02	5.011736e+00	6.053244e-03
8.317637711028226e+02	5.011736e+00	6.025433e-03
8.356030182314004e+02	5.011737e+00	5.997749e-03
8.394599865195506e+02	5.011737e+00	5.970192e-03
8.433347577644294e+02	5.011738e+00	5.942762e-03
8.472274141407512e+02	5.011738e+00	5.915458e-03
8.511380382025319e+02	5.011739e+00	5.888280e-03
8.550667128848395e+02	5.011739e+00	5.861226e-03
8.590135215055527e+02	5.011739e+00	5.834296e-03
8.629785477671281e+02	5.011740e+00	5.807491e-03
8.669618757583752e+02	5.011740e+00	5.780808e-03
8.709635899562400e+02	5.011741e+00	5.754248e-03
8.749837752275962e+02	5.011741e+00	5.727810e-03
8.790225168310453e+02	5.011741e+00	5.701494e-03
8.830799004187245e+02	5.011742e+00	5.675298e-03
8.871560120381234e+02	5.011742e+00	5.649223e-03
8.912509381339089e+02	5.011743e+00	5.623267e-03
8.953647655497580e+02	5.011743e+00	5.597432e-03
8.994975815302001e+02	5.011744e+00	5.571714e-03
9.036494737224672e+02	5.011744e+00	5.546115e-03
9.078205301783524e+02	5.011744e+00	5.520633e-03
9.120108393560771e+02	5.011744e+00	5.495268e-03
9.162204901221680e+02	5.011745e+00	5.470021e-03
9.204495717533404e+02	5.011745e+00	5.444888e-03
9.246981739383924e+02	5.011746e+00	5.419872e-03
9.289663867801071e+02	5.011746e+00	5.394971e-03
9.332543007971626e+02	5.011746e+00	5.370183e-03
9.375620069260527e+02	5.011747e+00	5.345510e-03
9.418895965230147e+02	5.011747e+00	5.320950e-03
9.462371613659672e+02	5.011748e+00	5.296503e-03
9.506047936564565e+02	5.011748e+00	5.272168e-03
9.549925860216118e+02	5.011748e+00	5.247945e-03
9.594006315161099e+02	5.011749e+00	5.223833e-03
9.638290236241481e+02	5.011749e+00	5.199832e-03
9.682778562614277e+02	5.011750e+00	5.175942e-03
9.727472237771444e+02	5.011750e+00	5.152161e-03
9.772372209559910e+02	5.011750e+00	5.128489e-03
9.817479430201656e+02	5.011751e+00	5.104926e-03
9.862794856313926e+02	5.011751e+00	5.081472e-03
9.908319448929506e+02	5.011751e+00	5.058125e-03
9.954054173517109e+02	5.011752e+00	5.034885e-03
1.000000000000185e+03	5.011752e+00	5.011752e-03
1.004615790278581e+03	5.011753e+00	4.988726e-03
1.009252886076871e+03	5.011753e+00	4.965805e-03
1.013911385736867e+03	5.011753e+00	4.942989e-03
1.018591388054305e+03	5.011754e+00	4.920279e-03
1.023292992280944e+03	5.011754e+00	4.897673e-03
1.028016298126664e+03	5.011754e+00	4.875170e-03
1.032761405761589e+03	5.011755e+00	4.852771e-03
1.037528415818205e+03	5.011755e+00	4.830475e-03
1.042317429393497e+03	5.011755e+00	4.808281e-03
1.047128548051094e+03	5.011755e+00	4.786190e-03
1.051961873823418e+03	5.011756e+00	4.764199e-03
1.056817509213855e+03	5.011756e+00	4.742310e-03
1.061695557198922e+03	5.011757e+00	4.720522e-03
1.066596121230456e+03	5.011757e+00	4.698833e-03
1.071519305237805e+03	5.011757e+00	4.677244e-03
1.076465213630035e+03	5.011758e+00	4.655755e-03
1.081433951298139e+03	5.011758e+00	4.634364e-03
1.086425623617268e+03	5.011758e+00	4.613071e-03
1.091440336448960e+03	5.011759e+00	4.591876e-03
1.096478196143389e+03	5.011759e+00	4.570778e-03
1.101539309541620e+03	5.011759e+00	4.549778e-03
1.106623783977872e+03	5.011760e+00	4.528874e-03
1.111731727281798e+03	5.011760e+00	4.508066e-03
1.116863247780769e+03	5.011761e+00	4.487354e-03
1.122018454302172e+03	5.011761e+00	4.466737e-03
1.127197456175721e+03	5.011761e+00	4.446214e-03
1.132400363235768e+03	5.011762e+00	4.425786e-03
1.137627285823643e+03	5.011762e+00	4.405451e-03
1.142878334789985e+03	5.011762e+00	4.385211e-03
1.148153621497097e+03	5.011763e+00	4.365063e-03
1.153453257821307e+03	5.011763e+00	4.345007e-03
1.158777356155342e+03	5.011763e+00	4.325044e-03
1.164126029410709e+03	5.011764e+00	4.305173e-03
1.169499391020090e+03	5.011764e+00	4.285392e-03
1.174897554939749e+03	5.011764e+00	4.265703e-03
1.180320635651950e+03	5.011765e+00	4.246104e-03
1.185768748167382e+03	5.011765e+00	4.226596e-03
1.191242008027598e+03	5.011765e+00	4.207176e-03
1.196740531307468e+03	5.011765e+00	4.187846e-03
1.202264434617638e+03	5.011766e+00	4.168605e-03
1.207813835107006e+03	5.011766e+00	4.149452e-03
1.213388850465205e+03	5.011766e+00	4.130388e-03
1.218989598925095e+03	5.011767e+00	4.111411e-03
1.224616199265279e+03	5.011767e+00	4.092521e-03
1.230268770812612e+03	5.011767e+00	4.073718e-03
1.235947433444742e+03	5.011768e+00	4.055001e-03
1.241652307592644e+03	5.011768e+00	4.036370e-03
1.247383514243177e+03	5.011768e+00	4.017825e-03
1.253141174941651e+03	5.011768e+00	3.999365e-03
1.258925411794404e+03	5.011769e+00	3.980990e-03
1.264736347471389e+03	5.011769e+00	3.962699e-03
1.270574105208780e+03	5.011769e+00	3.944492e-03
1.276438808811584e+03	5.011770e+00	3.926369e-03
1.282330582656263e+03	5.011770e+00	3.908329e-03
1.288249551693376e+03	5.011770e+00	3.890372e-03
1.294195841450230e+03	5.011771e+00	3.872498e-03
1.300169578033535e+03	5.011771e+00	3.854706e-03
1.306170888132087e+03	5.011771e+00	3.836995e-03
1.312199899019450e+03	5.011772e+00	3.819366e-03
1.318256738556656e+03	5.011772e+00	3.801818e-03
1.324341535194914e+03	5.011772e+00	3.784350e-03
1.330454417978342e+03	5.011773e+00	3.766963e-03
1.336595516546694e+03	5.011773e+00	3.749656e-03
1.342764961138117e+03	5.011773e+00	3.732428e-03
1.348962882591908e+03	5.011774e+00	3.715279e-03
1.355189412351292e+03	5.011774e+00	3.698209e-03
1.361444682466207e+03	5.011774e+00	3.681218e-03
1.367728825596108e+03	5.011774e+00	3.664304e-03
1.374041975012775e+03	5.011775e+00	3.647468e-03
1.380384264603146e+03	5.011775e+00	3.630710e-03
1.386755828872151e+03	5.011775e+00	3.614028e-03
1.393156802945567e+03	5.011775e+00	3.597424e-03
1.399587322572883e+03	5.011775e+00	3.580895e-03
1.406047524130180e+03	5.011776e+00	3.564443e-03
1.412537544623022e+03	5.011776e+00	3.548066e-03
1.419057521689361e+03	5.011776e+00	3.531764e-03
1.425607593602458e+03	5.011777e+00	3.515537e-03
1.432187899273815e+03	5.011777e+00	3.499385e-03
1.438798578256118e+03	5.011777e+00	3.483307e-03
1.445439770746202e+03	5.011778e+00	3.467303e-03
1.452111617588018e+03	5.011778e+00	3.451372e-03
1.458814260275625e+03	5.011778e+00	3.435515e-03
1.465547840956190e+03	5.011778e+00	3.419730e-03
1.472312502432999e+03	5.011779e+00	3.404018e-03
1.479108388168488e+03	5.011779e+00	3.388379e-03
1.485935642287290e+03	5.011779e+00	3.372811e-03
1.492794409579280e+03	5.011780e+00	3.357314e-03
1.499684835502659e+03	5.011780e+00	3.341889e-03
1.506607066187029e+03	5.011780e+00	3.326534e-03
1.513561248436496e+03	5.011780e+00	3.311250e-03
1.520547529732785e+03	5.011781e+00	3.296037e-03
1.527566058238364e+03	5.011781e+00	3.280893e-03
1.534616982799587e+03	5.011781e+00	3.265819e-03
1.541700452949853e+03	5.011781e+00	3.250814e-03
1.548816618912777e+03	5.011782e+00	3.235878e-03
1.555965631605371e+03	5.011782e+00	3.221011e-03
1.563147642641252e+03	5.011782e+00	3.206212e-03
1.570362804333852e+03	5.011783e+00	3.191481e-03
1.577611269699650e+03	5.011783e+00	3.176817e-03
1.584893192461416e+03	5.011783e+00	3.162221e-03
1.592208727051474e+03	5.011783e+00	3.147692e-03
1.599558028614974e+03	5.011784e+00	3.133230e-03
1.606941253013184e+03	5.011784e+00	3.118834e-03
1.614358556826795e+03	5.011784e+00	3.104505e-03
1.621810097359240e+03	5.011784e+00	3.090241e-03
1.629296032640034e+03	5.011785e+00	3.076043e-03
1.636816521428122e+03	5.011785e+00	3.061910e-03
1.644371723215246e+03	5.011785e+00	3.047842e-03
1.651961798229331e+03	5.011786e+00	3.033838e-03
1.659586907437878e+03	5.011786e+00	3.019899e-03
1.667247212551383e+03	5.011786e+00	3.006025e-03
1.674942876026759e+03	5.011786e+00	2.992213e-03
1.682674061070790e+03	5.011786e+00	2.978465e-03
1.690440931643589e+03	5.011786e+00	2.964781e-03
1.698243652462070e+03	5.011787e+00	2.951159e-03
1.706082389003451e+03	5.011787e+00	2.937600e-03
1.713957307508754e+03	5.011787e+00	2.924103e-03
1.721868574986338e+03	5.011787e+00	2.910668e-03
1.729816359215434e+03	5.011788e+00	2.897295e-03
1.737800828749710e+03	5.011788e+00	2.883983e-03
1.745822152920839e+03	5.011788e+00	2.870732e-03
1.753880501842099e+03	5.011788e+00	2.857543e-03
1.761976046411968e+03	5.011789e+00	2.844414e-03
1.770108958317762e+03	5.011789e+00	2.831345e-03
1.778279410039265e+03	5.011789e+00	2.818336e-03
1.786487574852395e+03	5.011789e+00	2.805387e-03
1.794733626832872e+03	5.011790e+00	2.792498e-03
1.803017740859917e+03	5.011790e+00	2.779667e-03
1.811340092619952e+03	5.011790e+00	2.766896e-03
1.819700858610334e+03	5.011790e+00	2.754184e-03
1.828100216143095e+03	5.011791e+00	2.741529e-03
1.836538343348701e+03	5.011791e+00	2.728933e-03
1.845015419179830e+03	5.011791e+00	2.716395e-03
1.853531623415169e+03	5.011791e+00	2.703915e-03
1.862087136663227e+03	5.011792e+00	2.691492e-03
1.870682140366162e+03	5.011792e+00	2.679125e-03
1.879316816803632e+03	5.011792e+00	2.666816e-03
1.887991349096658e+03	5.011792e+00	2.654563e-03
1.896705921211513e+03	5.011793e+00	2.642367e-03
1.905460717963616e+03	5.011793e+00	2.630226e-03
1.914255925021456e+03	5.011793e+00	2.618141e-03
1.923091728910530e+03	5.011793e+00	2.606112e-03
1.931968317017298e+03	5.011793e+00	2.594138e-03
1.940885877593154e+03	5.011794e+00	2.582220e-03
1.949844599758423e+03	5.011794e+00	2.570356e-03
1.958844673506369e+03	5.011794e+00	2.558546e-03
1.967886289707226e+03	5.011794e+00	2.546791e-03
1.976969640112244e+03	5.011795e+00	2.535089e-03
1.986094917357757e+03	5.011795e+00	2.523442e-03
1.995262314969267e+03	5.011795e+00	2.511848e-03
2.004472027365550e+03	5.011795e+00	2.500307e-03
2.013724249862779e+03	5.011796e+00	2.488819e-03
2.023019178678665e+03	5.011796e+00	2.477384e-03
2.032357010936616e+03	5.011796e+00	2.466002e-03
2.041737944669926e+03	5.011796e+00	2.454672e-03
2.051162178825964e+03	5.011796e+00	2.443393e-03
2.060629913270401e+03	5.011796e+00	2.432167e-03
2.070141348791445e+03	5.011796e+00	2.420993e-03
2.079696687104100e+03	5.011797e+00	2.409869e-03
2.089296130854446e+03	5.011797e+00	2.398797e-03
2.098939883623933e+03	5.011797e+00	2.387776e-03
2.108628149933700e+03	5.011797e+00	2.376805e-03
2.118361135248914e+03	5.011798e+00	2.365884e-03
2.128139045983127e+03	5.011798e+00	2.355014e-03
2.137962089502649e+03	5.011798e+00	2.344194e-03
2.147830474130953e+03	5.011798e+00	2.333424e-03
2.157744409153087e+03	5.011798e+00	2.322703e-03
2.167704104820118e+03	5.011799e+00	2.312031e-03
2.177709772353584e+03	5.011799e+00	2.301408e-03
2.187761623949980e+03	5.011799e+00	2.290834e-03
2.197859872785254e+03	5.011799e+00	2.280309e-03
2.208004733019332e+03	5.011799e+00	2.269832e-03
2.218196419800653e+03	5.011800e+00	2.259403e-03
2.228435149270740e+03	5.011800e+00	2.249022e-03
2.238721138568778e+03	5.011800e+00	2.238689e-03
2.249054605836221e+03	5.011800e+00	2.228403e-03
2.259435770221420e+03	5.011800e+00	2.218165e-03
2.269864851884266e+03	5.011801e+00	2.207973e-03
2.280342072000864e+03	5.011801e+00	2.197829e-03
2.290867652768222e+03	5.011801e+00	2.187731e-03
2.301441817408960e+03	5.011801e+00	2.177679e-03
2.312064790176048e+03	5.011802e+00	2.167674e-03
2.322736796357563e+03	5.011802e+00	2.157714e-03
2.333458062281461e+03	5.011802e+00	2.147800e-03
2.344228815320382e+03	5.011802e+00	2.137932e-03
2.355049283896472e+03	5.011802e+00	2.128109e-03
2.365919697486223e+03	5.011803e+00	2.118332e-03
2.376840286625344e+03	5.011803e+00	2.108599e-03
2.387811282913647e+03	5.011803e+00	2.098911e-03
2.398832919019962e+03	5.011803e+00	2.089267e-03
2.409905428687069e+03	5.011803e+00	2.079668e-03
2.421029046736654e+03	5.011804e+00	2.070113e-03
2.432204009074293e+03	5.011804e+00	2.060602e-03
2.443430552694453e+03	5.011804e+00	2.051134e-03
2.454708915685514e+03	5.011804e+00	2.041710e-03
2.466039337234824e+03	5.011804e+00	2.032329e-03
2.477422057633773e+03	5.011804e+00	2.022992e-03
2.488857318282881e+03	5.011805e+00	2.013697e-03
2.500345361696924e+03	5.011805e+00	2.004445e-03
2.511886431510075e+03	5.011805e+00	1.995235e-03
2.523480772481072e+03	5.011805e+00	1.986068e-03
2.535128630498407e+03	5.011805e+00	1.976943e-03
2.546830252585543e+03	5.011806e+00	1.967860e-03
2.558585886906151e+03	5.011806e+00	1.958819e-03
2.570395782769371e+03	5.011806e+00	1.949819e-03
2.582260190635106e+03	5.011806e+00	1.940860e-03
2.594179362119326e+03	5.011806e+00	1.931943e-03
2.606153549999410e+03	5.011806e+00	1.923066e-03
2.618183008219503e+03	5.011806e+00	1.914231e-03
2.630267991895902e+03	5.011806e+00	1.905436e-03
2.642408757322469e+03	5.011807e+00	1.896681e-03
2.654605561976065e+03	5.011807e+00	1.887967e-03
2.666858664522008e+03	5.011807e+00	1.879292e-03
2.679168324819562e+03	5.011807e+00	1.870658e-03
2.691534803927449e+03	5.011807e+00	1.862063e-03
2.703958364109379e+03	5.011808e+00	1.853508e-03
2.716439268839621e+03	5.011808e+00	1.844992e-03
2.728977782808582e+03	5.011808e+00	1.836515e-03
2.741574171928426e+03	5.011808e+00	1.828077e-03
2.754228703338713e+03	5.011808e+00	1.819678e-03
2.766941645412061e+03	5.011808e+00	1.811317e-03
2.779713267759841e+03	5.011809e+00	1.802995e-03
2.792543841237893e+03	5.011809e+00	1.794711e-03
2.805433637952271e+03	5.011809e+00	1.786465e-03
2.818382931265014e+03	5.011809e+00	1.778257e-03
2.831391995799941e+03	5.011809e+00	1.770087e-03
2.844461107448481e+03	5.011809e+00	1.761954e-03
2.857590543375515e+03	5.011810e+00	1.753859e-03
2.870780582025262e+03	5.011810e+00	1.745800e-03
2.884031503127180e+03	5.011810e+00	1.737779e-03
2.897343587701900e+03	5.011810e+00	1.729795e-03
2.910717118067185e+03	5.011810e+00	1.721847e-03
2.924152377843918e+03	5.011810e+00	1.713936e-03
