time	V(vo)
4.137674321877449e-03	9.733388e+00
4.137679887332986e-03	9.733689e+00
4.137685290600148e-03	9.733981e+00
4.137689490791155e-03	9.734208e+00
4.137693955062306e-03	9.734450e+00
4.137702883604607e-03	9.734933e+00
4.137720740689210e-03	9.735898e+00
4.137732217448765e-03	9.736519e+00
4.137741513302576e-03	9.737021e+00
4.137745654525490e-03	9.737246e+00
4.137749663131220e-03	9.737462e+00
4.137752829693340e-03	9.737633e+00
4.137756201668472e-03	9.737815e+00
4.137762945618736e-03	9.738179e+00
4.137776433519263e-03	9.738908e+00
4.137803409320318e-03	9.740365e+00
4.137806493472378e-03	9.740532e+00
4.137807264510394e-03	9.740573e+00
4.137808806586424e-03	9.740657e+00
4.137809963143447e-03	9.740719e+00
4.137810155902951e-03	9.740729e+00
4.137810302391780e-03	9.740737e+00
4.137810436852987e-03	9.740745e+00
4.137810496451982e-03	9.740747e+00
4.137810552774064e-03	9.740750e+00
4.137810594402289e-03	9.740753e+00
4.137810639827355e-03	9.740755e+00
4.137810673940456e-03	9.740757e+00
4.137810689483434e-03	9.740758e+00
4.137810704537509e-03	9.740759e+00
4.137810729634175e-03	9.740760e+00
4.137810755416783e-03	9.740762e+00
4.137810806982000e-03	9.740765e+00
4.137810843589674e-03	9.740767e+00
4.137810872757448e-03	9.740768e+00
4.137810887628936e-03	9.740768e+00
4.137810895338241e-03	9.740769e+00
4.137810902827509e-03	9.740769e+00
4.137810928564742e-03	9.740771e+00
4.137810954568352e-03	9.740772e+00
4.137811006575572e-03	9.740775e+00
4.137811043497037e-03	9.740777e+00
4.137811072914829e-03	9.740779e+00
4.137811095942225e-03	9.740780e+00
4.137811106304417e-03	9.740781e+00
4.137811116337433e-03	9.740781e+00
4.137811150638781e-03	9.740783e+00
4.137811185376540e-03	9.740785e+00
4.137811254852060e-03	9.740788e+00
4.137811304174789e-03	9.740791e+00
4.137811327039795e-03	9.740792e+00
4.137811349195265e-03	9.740794e+00
4.137811385529334e-03	9.740796e+00
4.137811422932281e-03	9.740798e+00
4.137811497738174e-03	9.740802e+00
4.137811524897289e-03	9.740803e+00
4.137811551014553e-03	9.740805e+00
4.137811571414834e-03	9.740806e+00
4.137811593421134e-03	9.740807e+00
4.137811637433735e-03	9.740809e+00
4.137811668679584e-03	9.740811e+00
4.137811693575234e-03	9.740812e+00
4.137811713062828e-03	9.740813e+00
4.137811721832130e-03	9.740814e+00
4.137811730322858e-03	9.740814e+00
4.137811759456453e-03	9.740816e+00
4.137811788952252e-03	9.740817e+00
4.137811847943850e-03	9.740821e+00
4.137811889823732e-03	9.740823e+00
4.137811923192225e-03	9.740825e+00
4.137811938129381e-03	9.740826e+00
4.137811952590038e-03	9.740827e+00
4.137811976729039e-03	9.740828e+00
4.137812001534412e-03	9.740829e+00
4.137812051145157e-03	9.740831e+00
4.137812086365295e-03	9.740833e+00
4.137812114427525e-03	9.740835e+00
4.137812136393827e-03	9.740836e+00
4.137812146278533e-03	9.740837e+00
4.137812155849231e-03	9.740837e+00
4.137812188605270e-03	9.740839e+00
4.137812221775215e-03	9.740841e+00
4.137812288115105e-03	9.740845e+00
4.137812335211774e-03	9.740847e+00
4.137812357044824e-03	9.740849e+00
4.137812367745549e-03	9.740849e+00
4.137812371203184e-03	9.740849e+00
4.137812371977349e-03	9.740849e+00
4.137812372419937e-03	9.740849e+00
4.137812372991334e-03	9.740849e+00
4.137812373703053e-03	9.740849e+00
4.137812374704196e-03	9.740849e+00
4.137812375855353e-03	9.740849e+00
4.137812377488828e-03	9.740849e+00
4.137812379703136e-03	9.740849e+00
4.137812383642150e-03	9.740849e+00
4.137812388424653e-03	9.740849e+00
4.137812393048796e-03	9.740850e+00
4.137812397984602e-03	9.740850e+00
4.137812402562804e-03	9.740850e+00
4.137812407355134e-03	9.740850e+00
4.137812411966618e-03	9.740851e+00
4.137812416756912e-03	9.740851e+00
4.137812421411364e-03	9.740851e+00
4.137812426186056e-03	9.740851e+00
4.137812432076561e-03	9.740852e+00
4.137812438916466e-03	9.740852e+00
4.137812447466476e-03	9.740853e+00
4.137812457821085e-03	9.740853e+00
4.137812471731466e-03	9.740854e+00
4.137812490761213e-03	9.740855e+00
4.137812520925044e-03	9.740857e+00
4.137812574781202e-03	9.740860e+00
4.137812682493519e-03	9.740866e+00
4.137812897918152e-03	9.740877e+00
4.137813208358579e-03	9.740894e+00
4.137813565488925e-03	9.740913e+00
4.137814038267718e-03	9.740939e+00
4.137814706934110e-03	9.740975e+00
4.137815886270978e-03	9.741038e+00
4.137818243234686e-03	9.741166e+00
4.137822957162102e-03	9.741421e+00
4.137832385016934e-03	9.741929e+00
4.137851240726598e-03	9.742947e+00
4.137873600250546e-03	9.744153e+00
4.137885540123559e-03	9.744797e+00
4.137892566910896e-03	9.745175e+00
4.137896536970018e-03	9.745390e+00
4.137899514777533e-03	9.745550e+00
4.137902313536985e-03	9.745701e+00
4.137907590000487e-03	9.745986e+00
4.137914758468182e-03	9.746372e+00
4.137921346920843e-03	9.746727e+00
4.137928806953314e-03	9.747129e+00
4.137935855782939e-03	9.747509e+00
4.137940110660057e-03	9.747738e+00
4.137942984913437e-03	9.747893e+00
4.137944014170170e-03	9.747949e+00
4.137944515425517e-03	9.747975e+00
4.137944708822687e-03	9.747986e+00
4.137944837590952e-03	9.747993e+00
4.137944920941329e-03	9.747997e+00
4.137944972603785e-03	9.748000e+00
4.137944995340671e-03	9.748001e+00
4.137945004904268e-03	9.748002e+00
4.137945010918464e-03	9.748002e+00
4.137945018026175e-03	9.748003e+00
4.137945024597700e-03	9.748003e+00
4.137945037740752e-03	9.748004e+00
4.137945054587228e-03	9.748005e+00
4.137945083557447e-03	9.748006e+00
4.137945138305827e-03	9.748009e+00
4.137945227247806e-03	9.748013e+00
4.137945405131765e-03	9.748023e+00
4.137945682423328e-03	9.748038e+00
4.137946237006452e-03	9.748068e+00
4.137947040001501e-03	9.748112e+00
4.137948645991599e-03	9.748199e+00
4.137951857971793e-03	9.748371e+00
4.137958281932183e-03	9.748717e+00
4.137971129852962e-03	9.749409e+00
4.137990172253775e-03	9.750435e+00
4.138010709648583e-03	9.751540e+00
4.138033327284853e-03	9.752757e+00
4.138057688608264e-03	9.754067e+00
4.138082007283584e-03	9.755375e+00
4.138112715014889e-03	9.757026e+00
4.138147457195131e-03	9.758892e+00
4.138192424295694e-03	9.761306e+00
4.138244082534171e-03	9.764078e+00
4.138291803160839e-03	9.766636e+00
4.138339037108755e-03	9.769167e+00
4.138384901489672e-03	9.771622e+00
4.138432354393825e-03	9.774160e+00
4.138479121841362e-03	9.776660e+00
4.138526571405570e-03	9.779195e+00
4.138585560156743e-03	9.782344e+00
4.138653468580132e-03	9.785965e+00
4.138738948166805e-03	9.790517e+00
4.138841739803610e-03	9.795983e+00
4.138985350181693e-03	9.803605e+00
4.139155949735687e-03	9.812639e+00
4.139318648641682e-03	9.821234e+00
4.139483232083323e-03	9.829909e+00
4.139558033616235e-03	9.833845e+00
4.139612650090940e-03	9.836716e+00
4.139612927577935e-03	9.836730e+00
4.139613482551922e-03	9.836760e+00
4.139613749461835e-03	9.836773e+00
4.139613997542178e-03	9.836786e+00
4.139614198298012e-03	9.836797e+00
4.139614355979197e-03	9.836805e+00
4.139614498612292e-03	9.836812e+00
4.139614654002119e-03	9.836821e+00
4.139614964781773e-03	9.836837e+00
4.139615413589688e-03	9.836861e+00
4.139616311205517e-03	9.836907e+00
4.139617413466581e-03	9.836966e+00
4.139619617988711e-03	9.837081e+00
4.139624027032971e-03	9.837313e+00
4.139629095230697e-03	9.837579e+00
4.139635242678887e-03	9.837902e+00
4.139642758930087e-03	9.838296e+00
4.139657791432485e-03	9.839086e+00
4.139672304013007e-03	9.839847e+00
4.139697449725890e-03	9.841166e+00
4.139701129879878e-03	9.841359e+00
4.139708490187853e-03	9.841745e+00
4.139710330264846e-03	9.841842e+00
4.139714010418834e-03	9.842034e+00
4.139714930457331e-03	9.842083e+00
4.139714959208534e-03	9.842084e+00
4.139715016710940e-03	9.842088e+00
4.139715025734332e-03	9.842088e+00
4.139715043781115e-03	9.842089e+00
4.139715079874680e-03	9.842091e+00
4.139715152061811e-03	9.842094e+00
4.139715296436075e-03	9.842102e+00
4.139715585184601e-03	9.842117e+00
4.139716162681653e-03	9.842148e+00
4.139717317675757e-03	9.842208e+00
4.139719627663965e-03	9.842329e+00
4.139724247640381e-03	9.842571e+00
4.139730083754024e-03	9.842877e+00
4.139737561836697e-03	9.843269e+00
4.139747440783292e-03	9.843787e+00
4.139767198676481e-03	9.844823e+00
4.139786923551286e-03	9.845856e+00
4.139813429993846e-03	9.847244e+00
4.139842648100304e-03	9.848773e+00
4.139891498765992e-03	9.851328e+00
4.139959682799366e-03	9.854891e+00
4.140096050866114e-03	9.862000e+00
4.140368786999610e-03	9.876176e+00
4.140705149908258e-03	9.893579e+00
4.141121369147128e-03	9.914985e+00
4.141602399585920e-03	9.939540e+00
4.142243629657671e-03	9.972021e+00
4.142629945147218e-03	9.991445e+00
4.142949301700971e-03	1.000740e+01
4.143171538831756e-03	1.001846e+01
4.143193501964730e-03	1.001955e+01
4.143237428230677e-03	1.002173e+01
4.143370733679928e-03	1.002833e+01
4.143383720227744e-03	1.002897e+01
4.143384126057363e-03	1.002899e+01
4.143384937716602e-03	1.002903e+01
4.143385154196965e-03	1.002904e+01
4.143385396064751e-03	1.002905e+01
4.143385671343910e-03	1.002907e+01
4.143386221902230e-03	1.002909e+01
4.143387323018870e-03	1.002915e+01
4.143389525252148e-03	1.002925e+01
4.143393827828358e-03	1.002947e+01
4.143398294734596e-03	1.002969e+01
4.143403989724585e-03	1.002997e+01
4.143410121353205e-03	1.003027e+01
4.143419737800045e-03	1.003075e+01
4.143436601182957e-03	1.003158e+01
4.143457415086240e-03	1.003261e+01
4.143478199210389e-03	1.003364e+01
4.143487687274688e-03	1.003410e+01
4.143496296056121e-03	1.003453e+01
4.143503496396261e-03	1.003488e+01
4.143511690280730e-03	1.003529e+01
4.143524047514655e-03	1.003590e+01
4.143540068626847e-03	1.003669e+01
4.143565982370564e-03	1.003797e+01
4.143590526614106e-03	1.003918e+01
4.143630966479689e-03	1.004117e+01
4.143677020546611e-03	1.004343e+01
4.143769128680456e-03	1.004796e+01
4.143927289056945e-03	1.005571e+01
4.144243609809922e-03	1.007115e+01
4.144594383580617e-03	1.008819e+01
4.145048044505104e-03	1.011006e+01
4.145558914882451e-03	1.013455e+01
4.145648424002903e-03	1.013882e+01
4.145827442243807e-03	1.014731e+01
4.146396145671445e-03	1.017416e+01
4.146453943829080e-03	1.017688e+01
4.146569540144352e-03	1.018229e+01
4.146698087098873e-03	1.018830e+01
4.146851808242591e-03	1.019547e+01
4.147004681004598e-03	1.020259e+01
4.147083423885142e-03	1.020624e+01
4.147139957071641e-03	1.020887e+01
4.147141047360617e-03	1.020892e+01
4.147143227938570e-03	1.020902e+01
4.147147589094476e-03	1.020922e+01
4.147150712771108e-03	1.020936e+01
4.147152443811560e-03	1.020944e+01
4.147152969983401e-03	1.020947e+01
4.147153259286941e-03	1.020948e+01
4.147153592997473e-03	1.020950e+01
4.147153934498614e-03	1.020951e+01
4.147154482487313e-03	1.020954e+01
4.147155258990263e-03	1.020957e+01
4.147156611228798e-03	1.020964e+01
4.147158607971661e-03	1.020973e+01
4.147161845018016e-03	1.020988e+01
4.147166957076088e-03	1.021012e+01
4.147173428996200e-03	1.021042e+01
4.147181888599393e-03	1.021081e+01
4.147196820013381e-03	1.021150e+01
4.147211884655653e-03	1.021220e+01
4.147236998594428e-03	1.021336e+01
4.147240860041689e-03	1.021354e+01
4.147248582936211e-03	1.021389e+01
4.147250996340749e-03	1.021401e+01
4.147251961702563e-03	1.021405e+01
4.147252648434557e-03	1.021408e+01
4.147253163483552e-03	1.021411e+01
4.147253249325051e-03	1.021411e+01
4.147253254951543e-03	1.021411e+01
4.147253266204525e-03	1.021411e+01
4.147253288710492e-03	1.021411e+01
4.147253306006451e-03	1.021411e+01
4.147253325130521e-03	1.021411e+01
4.147253363378661e-03	1.021412e+01
4.147253439874940e-03	1.021412e+01
4.147253572801156e-03	1.021412e+01
4.147253838653585e-03	1.021414e+01
4.147254345059426e-03	1.021416e+01
4.147255357871108e-03	1.021421e+01
4.147257213921459e-03	1.021429e+01
4.147260926022162e-03	1.021447e+01
4.147266763516749e-03	1.021474e+01
4.147273667342668e-03	1.021505e+01
4.147282743151833e-03	1.021547e+01
4.147300894770162e-03	1.021631e+01
4.147321257213479e-03	1.021725e+01
4.147345598632619e-03	1.021838e+01
4.147374118559330e-03	1.021969e+01
4.147417186082432e-03	1.022168e+01
4.147481005990371e-03	1.022462e+01
4.147602357162475e-03	1.023020e+01
4.147845059506683e-03	1.024132e+01
4.148181089264669e-03	1.025664e+01
4.148573521297022e-03	1.027442e+01
4.149048122184431e-03	1.029573e+01
4.149643421564061e-03	1.032220e+01
4.150450314697094e-03	1.035767e+01
4.150894002329666e-03	1.037701e+01
4.150906171040860e-03	1.037754e+01
4.150930508463246e-03	1.037859e+01
4.150987271982919e-03	1.038104e+01
4.151004246595556e-03	1.038177e+01
4.151005841121231e-03	1.038184e+01
4.151006239752650e-03	1.038186e+01
4.151007037015487e-03	1.038189e+01
4.151007603476748e-03	1.038192e+01
4.151007745092063e-03	1.038192e+01
4.151008028322693e-03	1.038194e+01
4.151008142406146e-03	1.038194e+01
4.151008211951129e-03	1.038194e+01
4.151008281485474e-03	1.038195e+01
4.151008365762829e-03	1.038195e+01
4.151008444304401e-03	1.038195e+01
4.151008601387544e-03	1.038196e+01
4.151008915553832e-03	1.038197e+01
4.151009543886406e-03	1.038200e+01
4.151010800551556e-03	1.038205e+01
4.151013313881854e-03	1.038216e+01
4.151017515112506e-03	1.038234e+01
4.151022055651011e-03	1.038254e+01
4.151027610632679e-03	1.038278e+01
4.151033934071131e-03	1.038305e+01
4.151046580948037e-03	1.038360e+01
4.151058031509200e-03	1.038409e+01
4.151080932631525e-03	1.038508e+01
4.151101887920536e-03	1.038598e+01
4.151111881166938e-03	1.038641e+01
4.151119367503549e-03	1.038673e+01
4.151126524305102e-03	1.038704e+01
4.151133941772782e-03	1.038736e+01
4.151143272237654e-03	1.038776e+01
4.151158849232455e-03	1.038843e+01
4.151175287160865e-03	1.038914e+01
4.151201104264942e-03	1.039025e+01
4.151227982143330e-03	1.039140e+01
4.151274607105303e-03	1.039340e+01
4.151327834678827e-03	1.039569e+01
4.151434289825872e-03	1.040024e+01
4.151632101744053e-03	1.040868e+01
4.151981490198140e-03	1.042351e+01
4.152346819027239e-03	1.043890e+01
4.152829917531401e-03	1.045909e+01
4.153375794592187e-03	1.048173e+01
4.153474947149532e-03	1.048581e+01
4.153673252264222e-03	1.049394e+01
4.153821981100239e-03	1.050002e+01
4.154020286214929e-03	1.050808e+01
4.154272811282304e-03	1.051832e+01
4.154466431882627e-03	1.052613e+01
4.154692397926279e-03	1.053521e+01
4.154798298707922e-03	1.053945e+01
4.154861350292752e-03	1.054197e+01
4.154887817450672e-03	1.054302e+01
4.154914274890279e-03	1.054408e+01
4.154921535652700e-03	1.054437e+01
4.154928717146516e-03	1.054466e+01
4.154939466629510e-03	1.054508e+01
4.154950160212091e-03	1.054551e+01
4.154966123448953e-03	1.054615e+01
4.154967453918288e-03	1.054620e+01
4.154970114856959e-03	1.054631e+01
4.154970780091627e-03	1.054633e+01
4.154972110560962e-03	1.054638e+01
4.154973059871412e-03	1.054642e+01
4.154973297199024e-03	1.054643e+01
4.154973771854249e-03	1.054645e+01
4.154973890518055e-03	1.054646e+01
4.154973964682934e-03	1.054646e+01
4.154974038847814e-03	1.054646e+01
4.154974113012693e-03	1.054646e+01
4.154974187177571e-03	1.054647e+01
4.154974261342450e-03	1.054647e+01
4.154974335507329e-03	1.054647e+01
4.154974409672208e-03	1.054648e+01
4.154974439338160e-03	1.054648e+01
4.154974498670063e-03	1.054648e+01
4.154974532810231e-03	1.054648e+01
4.154974568045932e-03	1.054648e+01
4.154974599847322e-03	1.054648e+01
4.154974607797669e-03	1.054648e+01
4.154974623698363e-03	1.054648e+01
4.154974655499753e-03	1.054649e+01
4.154974719102532e-03	1.054649e+01
4.154974846308089e-03	1.054649e+01
4.154975100719204e-03	1.054650e+01
4.154975609541433e-03	1.054652e+01
4.154976627185891e-03	1.054657e+01
4.154978662474809e-03	1.054665e+01
4.154982733052644e-03	1.054681e+01
4.154988549295245e-03	1.054704e+01
4.154995680064610e-03	1.054732e+01
4.155004977215466e-03	1.054769e+01
4.155023571517178e-03	1.054843e+01
4.155043719253385e-03	1.054924e+01
4.155068843986176e-03	1.055023e+01
4.155097640723015e-03	1.055138e+01
4.155142632095599e-03	1.055316e+01
4.155207929542036e-03	1.055575e+01
4.157434270467761e-03	1.064186e+01
4.157867839367171e-03	1.065819e+01
4.158215892538846e-03	1.067117e+01
4.158447760548840e-03	1.067977e+01
4.158468844249116e-03	1.068055e+01
4.158511011649669e-03	1.068210e+01
4.158640163009710e-03	1.068686e+01
4.158652967740834e-03	1.068733e+01
4.158653367888682e-03	1.068734e+01
4.158653467925644e-03	1.068735e+01
4.158653667999568e-03	1.068735e+01
4.158653672960988e-03	1.068735e+01
4.158653682883828e-03	1.068735e+01
4.158653702729507e-03	1.068735e+01
4.158653724603906e-03	1.068736e+01
4.158653745452723e-03	1.068736e+01
4.158653768777157e-03	1.068736e+01
4.158653815426026e-03	1.068736e+01
4.158653908723764e-03	1.068736e+01
4.158654095319238e-03	1.068737e+01
4.158654468510188e-03	1.068738e+01
4.158655214892087e-03	1.068741e+01
4.158656707655885e-03	1.068746e+01
4.158659693183481e-03	1.068757e+01
4.158663691718252e-03	1.068772e+01
4.158668535804785e-03	1.068790e+01
4.158673612103854e-03	1.068809e+01
4.158679986842055e-03	1.068832e+01
4.158687194926745e-03	1.068858e+01
4.158698909676854e-03	1.068901e+01
4.158717989461057e-03	1.068971e+01
4.158737512288998e-03	1.069043e+01
4.158749851678948e-03	1.069088e+01
4.158755965280796e-03	1.069111e+01
4.158761906333712e-03	1.069133e+01
4.158766921346119e-03	1.069151e+01
