time	V(n055)
4.032375219305787e-03	6.412100e+00
4.032397652533368e-03	6.411029e+00
4.032425454246050e-03	6.409680e+00
4.032466916598657e-03	6.407628e+00
4.032509707674353e-03	6.405448e+00
4.032595289825747e-03	6.400883e+00
4.032766454128547e-03	6.391202e+00
4.032936623106886e-03	6.380800e+00
4.033209401649723e-03	6.362485e+00
4.033573584078409e-03	6.335581e+00
4.033953528879197e-03	6.304549e+00
4.034453528879198e-03	6.259731e+00
4.034936451072529e-03	6.212805e+00
4.035436451072530e-03	6.160751e+00
4.035902836129479e-03	6.109509e+00
4.036315526316045e-03	6.062294e+00
4.036591616345481e-03	6.029822e+00
4.036741120719972e-03	6.011930e+00
4.036815358155199e-03	6.002961e+00
4.036861036635905e-03	5.997414e+00
4.036892219698968e-03	5.993616e+00
4.036926423245560e-03	5.989439e+00
4.036961239863343e-03	5.985180e+00
4.036993047180096e-03	5.981281e+00
4.037026038514024e-03	5.977229e+00
4.037057373398059e-03	5.973372e+00
4.037095306684918e-03	5.968691e+00
4.037152067449978e-03	5.961664e+00
4.037265588980113e-03	5.947546e+00
4.037371072869417e-03	5.934350e+00
4.037537159701787e-03	5.913412e+00
4.037739374118707e-03	5.887698e+00
4.037978530274669e-03	5.856962e+00
4.038323290270984e-03	5.812118e+00
4.038736308175403e-03	5.757690e+00
4.039236308175403e-03	5.690931e+00
4.039736308175404e-03	5.623385e+00
4.040236308175404e-03	5.555174e+00
4.040736308175405e-03	5.486451e+00
4.041236308175405e-03	5.417361e+00
4.041736308175406e-03	5.348060e+00
4.042236308175406e-03	5.278714e+00
4.042630868490674e-03	5.224064e+00
4.042909775899856e-03	5.185504e+00
4.043106365325150e-03	5.158359e+00
4.043219037798099e-03	5.142810e+00
4.043221921368925e-03	5.142413e+00
4.043227688510578e-03	5.141617e+00
4.043239222793898e-03	5.140031e+00
4.043253430623048e-03	5.138134e+00
4.043281846281360e-03	5.134675e+00
4.043315579284348e-03	5.131286e+00
4.043353366551192e-03	5.128644e+00
4.043400830931368e-03	5.127329e+00
4.043466339468324e-03	5.129553e+00
4.043542895886307e-03	5.139309e+00
4.043631240708154e-03	5.162163e+00
