time	V(n053)
3.260128822347483e-03	5.015730e+00
3.260350064636083e-03	5.014234e+00
3.260503126995815e-03	5.013192e+00
3.260650146358055e-03	5.012187e+00
3.260756016433303e-03	5.011460e+00
3.260860896681594e-03	5.010736e+00
3.261018444695618e-03	5.009645e+00
3.261160707525468e-03	5.008657e+00
3.261274900759309e-03	5.007859e+00
3.261420067464146e-03	5.006841e+00
3.261592191778767e-03	5.005627e+00
3.261837030708883e-03	5.003891e+00
3.262059163465308e-03	5.002306e+00
3.262300161185686e-03	5.000582e+00
3.262480718746824e-03	4.999312e+00
3.262586907873705e-03	4.998626e+00
3.262687587777549e-03	4.998071e+00
3.262746104447573e-03	4.997817e+00
3.262814430334660e-03	4.997609e+00
3.262894795559190e-03	4.997480e+00
3.262972147066362e-03	4.997540e+00
3.263126850080705e-03	4.998219e+00
3.263326144038944e-03	5.000101e+00
3.263573694610541e-03	5.003843e+00
3.263839153696782e-03	5.008965e+00
3.263989674660642e-03	5.012155e+00
3.264130952566349e-03	5.015177e+00
3.264206232585692e-03	5.016743e+00
3.264293501245297e-03	5.018502e+00
3.264382906586774e-03	5.020250e+00
3.264496928385915e-03	5.022396e+00
3.264657254310577e-03	5.025270e+00
3.264881621441312e-03	5.029015e+00
3.265243059784886e-03	5.034555e+00
3.265514379467441e-03	5.038363e+00
3.265695758015635e-03	5.040717e+00
3.265776778871243e-03	5.041710e+00
3.265881894711914e-03	5.042950e+00
3.265956774969214e-03	5.043808e+00
3.266039500932474e-03	5.044724e+00
3.266151273302570e-03	5.045921e+00
3.266271741960980e-03	5.047154e+00
3.266459212006398e-03	5.048963e+00
3.266707653558090e-03	5.051168e+00
3.267077525144935e-03	5.054078e+00
3.267577525144935e-03	5.057440e+00
3.268077525144936e-03	5.060203e+00
3.268577525144936e-03	5.062390e+00
3.269077525144937e-03	5.064066e+00
3.269577525144937e-03	5.065283e+00
3.270077525144938e-03	5.066087e+00
3.270577525144938e-03	5.066518e+00
3.271077525144939e-03	5.066612e+00
3.271577525144939e-03	5.066399e+00
3.272077525144940e-03	5.065905e+00
3.272577525144940e-03	5.065154e+00
3.273077525144941e-03	5.064168e+00
3.273577525144941e-03	5.062966e+00
3.274077525144942e-03	5.061565e+00
3.274577525144942e-03	5.059979e+00
3.275077525144943e-03	5.058223e+00
3.275577525144943e-03	5.056308e+00
3.276077525144944e-03	5.054265e+00
3.276300238612528e-03	5.053310e+00
3.276512312594140e-03	5.052369e+00
3.276693237564354e-03	5.051547e+00
3.276876300667836e-03	5.050694e+00
3.277242426874799e-03	5.048944e+00
3.277514283129709e-03	5.047614e+00
3.277661933335133e-03	5.046875e+00
3.277822566587971e-03	5.046060e+00
3.277945888978936e-03	5.045426e+00
3.278068168375836e-03	5.044790e+00
3.278191631968339e-03	5.044143e+00
3.278327751959312e-03	5.043420e+00
3.278548036941581e-03	5.042234e+00
3.278794483177194e-03	5.040888e+00
3.279040377619988e-03	5.039523e+00
3.279246138576872e-03	5.038363e+00
3.279460329113706e-03	5.037142e+00
3.279487893766642e-03	5.036984e+00
3.279543023072498e-03	5.036665e+00
3.279653281684225e-03	5.036024e+00
3.279828676129901e-03	5.034997e+00
3.280035039567114e-03	5.033776e+00
3.280248587579596e-03	5.032498e+00
3.280492703052335e-03	5.031020e+00
3.280730517764216e-03	5.029564e+00
3.280864327827829e-03	5.028738e+00
3.280988581495420e-03	5.027966e+00
3.281068756954927e-03	5.027464e+00
3.281153184023777e-03	5.026935e+00
3.281231714769933e-03	5.026439e+00
3.281388776262259e-03	5.025443e+00
3.281587407200984e-03	5.024173e+00
3.281960543819226e-03	5.021762e+00
3.282182089289751e-03	5.020317e+00
3.282318048106359e-03	5.019423e+00
3.282390986030725e-03	5.018941e+00
